,Beat_ID,Prev_Beat_ID,Curr0-0,Curr0-1,Curr0-2,Curr0-3,Curr1-0,Curr1-1,Curr1-2,Curr1-3,Curr2-0,Curr2-1,Curr2-2,Curr2-3,Prev0-0,Prev0-1,Prev0-2,Prev0-3,Prev1-0,Prev1-1,Prev1-2,Prev1-3,Prev2-0,Prev2-1,Prev2-2,Prev2-3,Flow
7273,*-1-1-1-1-1-1-1-1-1-1+1-1*,*-1-1-1+9-1-1-1-1+1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,9,-1,-1,-1,-1,1,-1,-1,-1,True
7274,*-1-1-1-1-1-1-1-1-1-1-1+9*,*-1-1-1+9-1-1-1-1+1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,9,-1,-1,-1,-1,1,-1,-1,-1,True
7275,*-1-1-1-1-1-1-1-1-1+0-1-1*,*-1-1-1+9-1-1-1-1+1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,1,-1,-1,-1,True
7276,*-1-1-1-1-1-1-1-1-1-1+10-1*,*-1-1-1+9-1-1-1-1+1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,-1,-1,9,-1,-1,-1,-1,1,-1,-1,-1,True
7277,*-1-1-1-1-1-1-1-1-1+1-1-1*,*-1-1-1+9-1-1-1-1+1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,1,-1,-1,-1,True
7278,*-1-1-1-1-1-1-1-1-1-1+9-1*,*-1-1-1+9-1-1-1-1+1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,9,-1,-1,-1,-1,1,-1,-1,-1,True
7279,*-1-1-1-1-1-1-1-1+0-1-1-1*,*-1-1-1+9-1-1-1-1+1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,1,-1,-1,-1,True
7280,*-1-1-1-1-1-1-1-1-1+10-1-1*,*-1-1-1+9-1-1-1-1+1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,1,-1,-1,-1,True
7281,*-1-1-1-1-1-1-1-1-1+9-1-1*,*-1-1-1-1-1-1-1-1+1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,True
7282,*-1-1-1-1-1-1-1-1+0-1-1-1*,*-1-1-1-1-1-1-1-1+1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,True
7283,*-1-1-1-1-1-1-1-1-1-1+10-1*,*-1-1-1-1-1-1-1-1+1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,True
7284,*-1-1-1-1-1-1-1-1-1+1-1-1*,*-1-1-1-1-1-1-1-1+1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,True
7285,*-1-1-1-1-1-1-1-1-1-1+9-1*,*-1-1-1-1-1-1-1-1+1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,True
7286,*-1-1-1-1-1-1-1-1-1+0-1-1*,*-1-1-1-1-1-1-1-1+1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,True
7287,*-1-1-1-1+2-1-1+12-1-1-1-1*,*-1-1-1-1-1-1-1-1+1-1-1-1*,-1,-1,-1,-1,2,-1,-1,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,True
7288,*-1+5-1-1-1-1-1-1-1-1+15-1*,*-1-1-1-1-1-1-1-1+1-1-1-1*,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,True
7289,*-1-1-1+15-1-1-1-1+5-1-1-1*,*-1-1-1+14-1-1-1-1+6-1-1-1*,-1,-1,-1,15,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,14,-1,-1,-1,-1,6,-1,-1,-1,True
7290,*+4-1-1-1-1-1-1-1-1-1-1+16*,*-1-1-1+14-1-1-1-1+6-1-1-1*,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,-1,-1,-1,14,-1,-1,-1,-1,6,-1,-1,-1,True
7291,*+7-1-1-1-1-1-1-1-1-1-1+13*,*-1-1-1+14-1-1-1-1+6-1-1-1*,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,-1,-1,-1,14,-1,-1,-1,-1,6,-1,-1,-1,True
7292,*-1-1-1-1+2-1-1+12-1-1-1-1*,*-1-1-1+14-1-1-1-1+6-1-1-1*,-1,-1,-1,-1,2,-1,-1,12,-1,-1,-1,-1,-1,-1,-1,14,-1,-1,-1,-1,6,-1,-1,-1,True
7293,*-1-1-1-1-1-1-1-1-1+1-1-1*,*-1-1-1+14-1-1-1-1+6-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,14,-1,-1,-1,-1,6,-1,-1,-1,True
7294,*-1-1-1-1-1-1-1-1-1-1+10-1*,*-1-1-1+14-1-1-1-1+6-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,-1,-1,14,-1,-1,-1,-1,6,-1,-1,-1,True
7295,*-1+0-1+9-1-1-1-1-1-1-1-1*,*-1-1-1+14-1-1-1-1+6-1-1-1*,-1,0,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,-1,-1,-1,-1,6,-1,-1,-1,True
7296,*-1-1-1-1-1-1-1-1-1-1+1+10*,*-1-1-1+14-1-1-1-1+6-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,10,-1,-1,-1,14,-1,-1,-1,-1,6,-1,-1,-1,True
7297,*-1-1-1-1-1-1-1-1+1+10-1-1*,*+0-1+9-1-1-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,1,10,-1,-1,0,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,True
7298,*-1-1-1-1-1-1-1-1-1-1+7-1*,*+0-1+9-1-1-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,0,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,True
7299,*-1-1-1-1-1-1-1-1-1-1-1+16*,*+0-1+9-1-1-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,0,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,True
7300,*+4-1-1-1-1-1-1-1-1-1-1-1*,*+0-1+9-1-1-1-1-1-1-1-1-1*,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,True
7301,*-1+13-1-1-1-1-1-1-1-1-1-1*,*+0-1+9-1-1-1-1-1-1-1-1-1*,-1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,True
7302,*-1-1-1-1-1-1-1+12-1-1-1+3*,*+0-1+9-1-1-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,12,-1,-1,-1,3,0,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,True
7303,*-1-1-1-1-1-1-1-1-1+15-1-1*,*+0-1+9-1-1-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,-1,-1,0,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,True
7304,*-1-1-1-1-1-1-1+12-1-1-1+3*,*-1-1-1-1-1-1-1-1+6-1-1-1*,-1,-1,-1,-1,-1,-1,-1,12,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,True
7305,*-1-1+5-1-1-1-1-1-1-1-1-1*,*-1-1-1-1-1-1-1-1+6-1-1-1*,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,True
7306,*-1-1-1-1-1-1-1+14-1-1-1-1*,*-1-1-1-1-1-1-1-1+6-1-1-1*,-1,-1,-1,-1,-1,-1,-1,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,True
7307,*-1-1-1-1+6-1-1-1-1+15-1-1*,*-1-1-1-1-1-1-1-1+6-1-1-1*,-1,-1,-1,-1,6,-1,-1,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,True
7308,*-1-1+0+9-1-1-1-1-1-1-1-1*,*-1-1-1-1-1-1-1-1+6-1-1-1*,-1,-1,0,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,True
7309,*-1-1-1-1-1-1-1-1+6-1-1-1*,*-1-1-1-1-1-1-1-1+6-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,True
7310,*-1-1-1-1-1-1-1-1-1+15-1-1*,*-1-1-1-1-1-1-1-1+6-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,True
7311,*-1-1-1+14-1-1-1-1-1-1-1-1*,*-1-1+5-1-1-1-1-1-1-1-1-1*,-1,-1,-1,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,True
7312,*-1-1-1-1+6-1-1-1-1+15-1-1*,*-1-1+5-1-1-1-1-1-1-1-1-1*,-1,-1,-1,-1,6,-1,-1,-1,-1,15,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,True
7313,*-1-1+5-1-1-1-1+14-1-1-1-1*,*-1-1+5-1-1-1-1-1-1-1-1-1*,-1,-1,5,-1,-1,-1,-1,14,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,True
7314,*-1-1-1-1-1-1-1-1+1+10-1-1*,*-1-1+5-1-1-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,1,10,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,True
7315,*-1-1-1-1-1-1-1-1-1-1+0+9*,*-1-1+5-1-1-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,9,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,True
7316,*-1-1-1-1-1-1-1-1+1-1-1-1*,*-1-1+5-1-1-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,True
7317,*-1-1+0-1-1-1-1-1-1-1-1-1*,*-1-1-1-1-1-1-1-1-1+10-1-1*,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,True
7318,*-1-1-1+9-1-1-1-1-1-1-1-1*,*-1-1-1-1-1-1-1-1-1+10-1-1*,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,True
7319,*-1-1-1-1-1-1-1-1+6-1-1+16*,*-1-1-1-1-1-1-1-1-1+10-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,True
7320,*-1-1-1-1-1-1+11-1-1+3-1-1*,*-1-1-1-1-1-1-1-1-1+10-1-1*,-1,-1,-1,-1,-1,-1,11,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,True
7321,*-1-1-1-1+2-1-1+12-1-1-1-1*,*-1-1-1-1-1-1-1-1-1+10-1-1*,-1,-1,-1,-1,2,-1,-1,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,True
7322,*-1-1-1-1-1-1-1-1-1+1+10-1*,*-1-1-1-1-1-1-1-1-1+10-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,True
7323,*-1-1-1-1-1-1-1-1-1-1+10-1*,*+0-1-1+9-1-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,0,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,True
7324,*-1-1-1-1-1-1-1-1-1+1-1-1*,*+0-1-1+9-1-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,0,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,True
7325,*-1-1+9-1-1-1-1-1-1-1-1-1*,*+0-1-1+9-1-1-1-1-1-1-1-1*,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,True
7326,*-1+0-1-1-1-1-1-1-1-1-1-1*,*+0-1-1+9-1-1-1-1-1-1-1-1*,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,True
7327,*-1-1-1-1-1-1-1-1-1-1-1+16*,*+0-1-1+9-1-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,0,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,True
7328,*-1-1-1-1-1-1-1-1+6-1-1-1*,*+0-1-1+9-1-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,0,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,True
7329,*-1-1-1-1-1+3-1-1-1-1+11-1*,*+0-1-1+9-1-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,11,-1,0,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,True
7330,*-1-1-1-1-1-1-1+12-1-1-1-1*,*+0-1-1+9-1-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,12,-1,-1,-1,-1,0,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,True
7331,*-1-1-1-1+2-1-1-1-1-1-1-1*,*+0-1-1+9-1-1-1-1-1-1-1-1*,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,True
7332,*-1-1-1-1-1-1-1-1-1+1-1-1*,*-1-1-1-1-1-1-1-1-1-1+10-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,True
7333,*-1-1+9-1-1-1-1-1-1-1-1-1*,*-1-1-1-1-1-1-1-1-1-1+10-1*,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,True
7334,*-1+0-1-1-1-1-1-1-1-1+10-1*,*-1-1-1-1-1-1-1-1-1-1+10-1*,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,True
7335,*-1-1-1+14-1-1-1-1+6-1-1-1*,*-1-1-1-1-1-1-1-1-1-1+10-1*,-1,-1,-1,14,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,True
7336,*-1+0-1-1-1-1-1-1-1-1+10-1*,*-1-1-1-1-1-1-1-1-1-1+10-1*,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,True
7337,*-1-1+13-1-1-1-1-1-1+7-1-1*,*-1-1-1-1-1-1-1-1-1-1+10-1*,-1,-1,13,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,True
7338,*-1-1-1-1-1-1-1-1-1+1-1-1*,*+4-1-1-1-1-1-1-1-1-1-1+16*,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,True
7339,*-1-1-1-1-1-1-1-1-1-1+10-1*,*+4-1-1-1-1-1-1-1-1-1-1+16*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,True
7340,*-1-1-1-1-1-1-1-1-1+0-1-1*,*+4-1-1-1-1-1-1-1-1-1-1+16*,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,True
7341,*-1-1-1-1-1-1-1-1-1-1+9-1*,*+4-1-1-1-1-1-1-1-1-1-1+16*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,True
7342,*-1-1-1-1-1-1-1-1+6-1-1-1*,*+4-1-1-1-1-1-1-1-1-1-1+16*,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,True
7343,*-1-1-1-1-1-1-1-1-1-1-1+16*,*+4-1-1-1-1-1-1-1-1-1-1+16*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,True
7344,*-1-1-1-1-1-1-1-1+5-1-1-1*,*+4-1-1-1-1-1-1-1-1-1-1+16*,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,True
7345,*-1-1-1-1-1-1-1-1-1-1-1+13*,*+4-1-1-1-1-1-1-1-1-1-1+16*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,True
7346,*-1-1-1-1-1-1-1-1-1+1-1-1*,*+4-1-1-1-1-1-1-1-1-1-1+16*,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,True
7347,*-1-1-1-1-1-1-1-1-1-1+10-1*,*+4-1-1-1-1-1-1-1-1-1-1+16*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,True
7348,*-1-1-1-1-1-1-1-1-1+0-1-1*,*+4-1-1-1-1-1-1-1-1-1-1+16*,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,True
7349,*-1-1-1-1-1-1-1-1-1-1+9-1*,*+4-1-1-1-1-1-1-1-1-1-1+16*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,True
7350,*-1-1-1-1+2-1-1+12-1-1-1-1*,*+4-1-1-1-1-1-1-1-1-1-1+16*,-1,-1,-1,-1,2,-1,-1,12,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,True
7351,*-1-1-1-1-1-1-1+16-1-1+7-1*,*+4-1-1-1-1-1-1-1-1-1-1+16*,-1,-1,-1,-1,-1,-1,-1,16,-1,-1,7,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,True
7352,*-1-1-1-1+6-1-1-1-1+15-1-1*,*-1-1-1+5-1-1-1-1-1-1-1-1*,-1,-1,-1,-1,6,-1,-1,-1,-1,15,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,True
7353,*+13-1-1-1-1-1-1-1-1-1-1-1*,*-1-1-1+5-1-1-1-1-1-1-1-1*,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,True
7354,*-1-1-1-1-1-1-1-1-1-1+7-1*,*-1-1-1+5-1-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,True
7355,*-1-1-1-1-1-1-1-1-1-1-1+16*,*-1-1-1+5-1-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,True
7356,*+4-1-1-1-1-1-1-1-1-1-1-1*,*-1-1-1+5-1-1-1-1-1-1-1-1*,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,True
7357,*-1+13-1-1-1-1-1-1-1-1-1-1*,*-1-1-1+5-1-1-1-1-1-1-1-1*,-1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,True
7358,*-1-1-1-1-1-1-1-1-1+1+10-1*,*-1-1-1+5-1-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,10,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,True
7359,*-1-1-1-1-1-1-1-1+6-1-1+16*,*+0-1-1+9-1-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,16,0,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,True
7360,*-1-1-1-1-1-1-1-1-1+1+10-1*,*+0-1-1+9-1-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,10,-1,0,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,True
7361,*-1+0+9-1-1-1-1-1-1-1-1-1*,*+0-1-1+9-1-1-1-1-1-1-1-1*,-1,0,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,True
7362,*-1-1-1-1-1-1-1-1-1-1-1+16*,*+0-1-1+9-1-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,0,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,True
7363,*-1-1-1-1-1-1-1-1+6-1-1-1*,*+0-1-1+9-1-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,0,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,True
7364,*-1-1-1-1-1+3-1-1-1-1+11-1*,*+0-1-1+9-1-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,11,-1,0,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,True
7365,*-1-1-1-1-1-1-1-1-1+1+10-1*,*-1-1-1-1+2-1-1+12-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,10,-1,-1,-1,-1,-1,2,-1,-1,12,-1,-1,-1,-1,True
7366,*-1+9+0-1-1-1-1-1-1-1-1-1*,*-1-1-1-1+2-1-1+12-1-1-1-1*,-1,9,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,12,-1,-1,-1,-1,True
7367,*-1-1-1-1-1-1-1-1+6-1-1+16*,*-1-1-1-1+2-1-1+12-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,16,-1,-1,-1,-1,2,-1,-1,12,-1,-1,-1,-1,True
7368,*-1-1-1-1+2-1-1-1+11-1-1-1*,*-1-1-1-1+2-1-1+12-1-1-1-1*,-1,-1,-1,-1,2,-1,-1,-1,11,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,12,-1,-1,-1,-1,True
7369,*-1-1-1-1-1-1-1+12-1-1-1+3*,*-1-1-1-1-1-1-1-1+6-1-1+16*,-1,-1,-1,-1,-1,-1,-1,12,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,16,True
7370,*-1+13-1-1-1-1-1-1-1-1-1-1*,*-1-1-1-1-1-1-1-1+6-1-1+16*,-1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,16,True
7371,*-1-1-1-1-1-1-1-1-1-1-1+16*,*-1-1-1-1-1-1-1-1+6-1-1+16*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,16,True
7372,*-1-1+5-1-1-1-1-1-1-1-1-1*,*-1-1-1-1-1-1-1-1-1-1+11-1*,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,-1,True
7373,*-1-1-1-1-1-1-1-1+6-1-1-1*,*-1-1-1-1-1-1-1-1-1-1+11-1*,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,-1,True
7374,*-1-1-1-1-1-1-1-1-1+3-1-1*,*-1-1-1-1-1-1-1-1-1-1+11-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,-1,True
7375,*-1+13-1-1-1-1-1-1-1-1-1-1*,*-1-1-1-1-1-1-1-1-1-1+11-1*,-1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,-1,True
7376,*-1-1-1-1-1-1-1-1-1-1-1+16*,*-1-1-1-1-1-1-1-1-1-1+11-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,-1,True
7377,*-1-1+5-1-1-1-1-1-1-1-1-1*,*-1-1-1-1-1-1-1-1-1-1+11-1*,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,-1,True
7378,*-1-1-1-1-1-1-1-1+6-1-1-1*,*-1-1-1-1-1-1-1-1-1-1+11-1*,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,-1,True
7379,*-1-1-1-1-1-1+11-1-1+3-1-1*,*-1-1-1-1-1-1-1-1-1-1+11-1*,-1,-1,-1,-1,-1,-1,11,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,-1,True
